DRUG_NAME,TARGET,TARGET_PATHWAY,TCGA_DESC,GDSC_TISSUE_DESCRIPTOR_2,CANCER_TYPE_MATCHING_TCGA_LABEL,SITE,GDSC_TISSUE_DESCRIPTOR_1,AUC
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.984849
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.974804
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.986367
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.979954
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.979148
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.977114
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.983434
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.969707
gsk626616ac,dyrk1a,"other, kinases",lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.983396
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.981923
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.975857
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.969947
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.982085
gsk626616ac,dyrk1a,"other, kinases",lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.980391
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.978271
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.972635
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.984547
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.985058
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.984915
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.983503
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.982712
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.987033
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.965619
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.973904
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.98742
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.98447
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.978848
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.933506
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.98422
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.990624
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.989375
gsk626616ac,dyrk1a,"other, kinases",meso,mesothelioma,meso,pleura,lung,0.982868
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.97929
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.984255
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.989177
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.989653
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.984575
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.968201
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.98935
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.987232
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.980849
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.981
gsk626616ac,dyrk1a,"other, kinases",cesc,cervix,cesc,cervix,urogenital_system,0.982584
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.976251
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.974345
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.988146
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.980823
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.985938
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.989225
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.979936
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.98398
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.987032
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.956952
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.986436
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.971935
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.979285
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.981545
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.976884
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.988756
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.969342
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.96456
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.984504
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.993427
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.989946
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.980566
gsk626616ac,dyrk1a,"other, kinases",lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.982117
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.983021
gsk626616ac,dyrk1a,"other, kinases",lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.980686
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.987133
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.985375
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.988738
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.982961
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.984527
gsk626616ac,dyrk1a,"other, kinases",lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.984256
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.989314
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.984535
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.975689
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.97433
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.983847
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.981154
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.984108
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.967479
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.967747
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.986927
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.985056
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.989201
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.993756
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.978893
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.985896
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.981159
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.953197
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.987349
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.990588
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.985181
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.980337
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.976925
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.981139
gsk626616ac,dyrk1a,"other, kinases",ov,ovary,ov,ovary,urogenital_system,0.983095
gsk626616ac,dyrk1a,"other, kinases",prad,prostate,prad,prostate,urogenital_system,0.979816
gsk626616ac,dyrk1a,"other, kinases",prad,prostate,prad,prostate,urogenital_system,0.984742
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.98426
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.992879
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.988975
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.991585
gsk626616ac,dyrk1a,"other, kinases",lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.988017
gsk626616ac,dyrk1a,"other, kinases",lusc,lung_nsclc_squamous_cell_carcinoma,lusc,lung,lung_nsclc,0.969333
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.98864
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.987282
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.984687
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.98033
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.983667
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.978441
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.990286
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.970543
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.969076
gsk626616ac,dyrk1a,"other, kinases",all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.994038
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.982897
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.980327
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.980289
gsk626616ac,dyrk1a,"other, kinases",all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.993655
gsk626616ac,dyrk1a,"other, kinases",ov,ovary,ov,ovary,urogenital_system,0.975922
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.984953
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.985313
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.992188
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.980734
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.976981
gsk626616ac,dyrk1a,"other, kinases",ov,ovary,ov,ovary,urogenital_system,0.976869
gsk626616ac,dyrk1a,"other, kinases",ov,ovary,ov,ovary,urogenital_system,0.972433
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.974858
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.989871
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.970287
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.984395
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.979611
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.983837
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.982064
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.983126
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.985929
gsk626616ac,dyrk1a,"other, kinases",kirc,kidney,kirc,kidney,kidney,0.952667
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.984556
gsk626616ac,dyrk1a,"other, kinases",lgg,glioma,lgg,central_nervous_system,nervous_system,0.982944
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.981338
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.974745
gsk626616ac,dyrk1a,"other, kinases",ov,ovary,ov,ovary,urogenital_system,0.984803
gsk626616ac,dyrk1a,"other, kinases",ov,ovary,ov,ovary,urogenital_system,0.977677
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.981881
gsk626616ac,dyrk1a,"other, kinases",thca,thyroid,thca,thyroid,thyroid,0.985435
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.977253
gsk626616ac,dyrk1a,"other, kinases",all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.985924
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.982007
gsk626616ac,dyrk1a,"other, kinases",stad,stomach,stad,stomach,digestive_system,0.985018
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.976954
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.989894
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.994037
gsk626616ac,dyrk1a,"other, kinases",thca,thyroid,thca,thyroid,thyroid,0.975776
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.9878
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.987795
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.991055
gsk626616ac,dyrk1a,"other, kinases",unclassified,ovary,unable to classify,ovary,urogenital_system,0.969472
gsk626616ac,dyrk1a,"other, kinases",luad,lung_nsclc_adenocarcinoma,luad,lung,lung_nsclc,0.975278
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.983415
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.984395
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.978455
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.978741
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.983855
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.978031
gsk626616ac,dyrk1a,"other, kinases",cesc,cervix,cesc,cervix,urogenital_system,0.983919
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.972246
gsk626616ac,dyrk1a,"other, kinases",thca,thyroid,thca,thyroid,thyroid,0.985335
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.992129
gsk626616ac,dyrk1a,"other, kinases",dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.971298
gsk626616ac,dyrk1a,"other, kinases",mb,medulloblastoma,mb,central_nervous_system,nervous_system,0.987575
gsk626616ac,dyrk1a,"other, kinases",mb,medulloblastoma,mb,central_nervous_system,nervous_system,0.986769
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.9706
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.984206
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.979718
gsk626616ac,dyrk1a,"other, kinases",dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.993917
gsk626616ac,dyrk1a,"other, kinases",cesc,cervix,cesc,cervix,urogenital_system,0.981913
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.978724
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.982775
gsk626616ac,dyrk1a,"other, kinases",lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.992337
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.987755
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.986273
gsk626616ac,dyrk1a,"other, kinases",thca,thyroid,thca,thyroid,thyroid,0.984039
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.984939
gsk626616ac,dyrk1a,"other, kinases",lgg,glioma,lgg,central_nervous_system,nervous_system,0.982058
gsk626616ac,dyrk1a,"other, kinases",stad,stomach,stad,stomach,digestive_system,0.976999
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.984549
gsk626616ac,dyrk1a,"other, kinases",lgg,glioma,lgg,central_nervous_system,nervous_system,0.980805
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.979049
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.984268
gsk626616ac,dyrk1a,"other, kinases",all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.981059
gsk626616ac,dyrk1a,"other, kinases",lgg,glioma,lgg,central_nervous_system,nervous_system,0.987395
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.989256
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.982924
gsk626616ac,dyrk1a,"other, kinases",brca,breast,brca,breast,breast,0.987747
gsk626616ac,dyrk1a,"other, kinases",ucec,endometrium,ucec,endometrium,urogenital_system,0.986737
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.994107
gsk626616ac,dyrk1a,"other, kinases",stad,stomach,stad,stomach,digestive_system,0.98818
gsk626616ac,dyrk1a,"other, kinases",lihc,liver,lihc,liver,digestive_system,0.988984
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.977269
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.975589
gsk626616ac,dyrk1a,"other, kinases",hnsc,head and neck,hnsc,upper_aerodigestive_tract,aero_dig_tract,0.987427
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.982289
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.985385
gsk626616ac,dyrk1a,"other, kinases",cesc,cervix,cesc,cervix,urogenital_system,0.987566
gsk626616ac,dyrk1a,"other, kinases",lihc,liver,lihc,liver,digestive_system,0.983737
gsk626616ac,dyrk1a,"other, kinases",skcm,melanoma,skcm,skin,skin,0.986596
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.99228
gsk626616ac,dyrk1a,"other, kinases",meso,mesothelioma,meso,pleura,lung,0.980929
gsk626616ac,dyrk1a,"other, kinases",cll,lymphoid_neoplasm other,cll,haematopoietic_and_lymphoid_tissue,lymphoma,0.97766
gsk626616ac,dyrk1a,"other, kinases",cll,lymphoid_neoplasm other,cll,haematopoietic_and_lymphoid_tissue,lymphoma,0.986219
gsk626616ac,dyrk1a,"other, kinases",lgg,glioma,lgg,central_nervous_system,nervous_system,0.981741
gsk626616ac,dyrk1a,"other, kinases",all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.989908
gsk626616ac,dyrk1a,"other, kinases",dlbc,b_cell_lymphoma,dlbc,haematopoietic_and_lymphoid_tissue,lymphoma,0.967528
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.987798
gsk626616ac,dyrk1a,"other, kinases",stad,stomach,stad,stomach,digestive_system,0.974837
gsk626616ac,dyrk1a,"other, kinases",all,lymphoblastic_leukemia,all,haematopoietic_and_lymphoid_tissue,leukemia,0.993099
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.988978
gsk626616ac,dyrk1a,"other, kinases",lgg,glioma,lgg,central_nervous_system,nervous_system,0.975442
gsk626616ac,dyrk1a,"other, kinases",laml,acute_myeloid_leukaemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.989981
gsk626616ac,dyrk1a,"other, kinases",mm,myeloma,mm,haematopoietic_and_lymphoid_tissue,myeloma,0.992572
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.973543
gsk626616ac,dyrk1a,"other, kinases",paad,pancreas,paad,pancreas,pancreas,0.985103
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.97582
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.990027
gsk626616ac,dyrk1a,"other, kinases",coread,large_intestine,coad/read,large_intestine,large_intestine,0.982487
gsk626616ac,dyrk1a,"other, kinases",sclc,lung_small_cell_carcinoma,sclc,lung,lung_sclc,0.986723
gsk626616ac,dyrk1a,"other, kinases",laml,leukemia,laml,haematopoietic_and_lymphoid_tissue,leukemia,0.985063
gsk626616ac,dyrk1a,"other, kinases",lcml,chronic_myeloid_leukaemia,lcml,haematopoietic_and_lymphoid_tissue,leukemia,0.97771
gsk626616ac,dyrk1a,"other, kinases",blca,bladder,blca,urinary_tract,urogenital_system,0.986588
gsk626616ac,dyrk1a,"other, kinases",gbm,glioma,gbm,central_nervous_system,nervous_system,0.976456
gsk626616ac,dyrk1a,"other, kinases",nb,neuroblastoma,nb,autonomic_ganglia,neuroblastoma,0.973047
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.988155
gsk626616ac,dyrk1a,"other, kinases",esca,oesophagus,esca,oesophagus,aero_dig_tract,0.985966
